Date,Qwinj 0866-A1b,Qwinj 0866-A1c,Qwinj 0866-A1f,Qwinj 0866-A2,Qwinj 0866-A2i,Qwinj 0867-B2b,Qwinj 0867-B2c,Qwinj 0867-B2e,Qwinj 0867-B3,Qwinj 1318-A1f,Qwinj 1318-A2,Qwinj 1318-A2i,Qwinj 1318-A3,Qwinj 1318-B1,Qwinj 1318-B1i,Qwinj 1318-B2,Qwinj 1318-B2b,Qwinj 1318-B2c,Qwinj 1318-B2d,Qwinj 1318-B2e,Qwinj 1319-A1,Qwinj 1319-A1a,Qwinj 1319-A1b,Qwinj 1319-A1c,Qwinj 1319-A1d,Qwinj 1319-A1f,Qwinj 1319-A2,Qwinj 1319-A2i,Qwinj 1319-B2,Qwinj 1319-B2c,Qwinj 0839-A1,Qwinj 0839-A1a,Qwinj 0839-A1b,Qwinj 0839-A1c,Qwinj 0839-A1d,Qwinj 0829-B1,Qwinj 0829-B1i,Qwinj 0829-B2,Qwinj 0843-A1,Qwinj 0843-A1a,Qwinj 0843-A1b,Qwinj 0843-A1c,Qwinj 0843-A1f,Qwinj 0843-A2,Qwinj 0844-A2i,Qwinj 0844-A3,Qwinj 0844-B1i,Qwinj 0844-B2,Qwinj 0844-B2b,Qwinj 0844-B2c,Qwinj 0844-B2d,Qwinj 0844-B2e,Qwinj 0451-B1,Qwinj 0451-B1i,Qwinj 0451-B2,Qwinj 1317-A2,Qwinj 1317-A2i,Qwinj 1317-A3,Qwinj 1317-B1,Qwinj 1317-B1i,Qwinj 1317-B2,Qwinj 1317-B2b,Qwinj 1317-B2c,Qwinj 1317-B2d,Qwinj 1317-B2e,Qwinj 1317-B3,Qwinj 1317-C,Qwinj 0853-A1b,Qwinj 0853-A1c,Qwinj 0853-A1f,Qwinj 0853-A2,Qwinj 0853-A2i,Qtotal 402
12/13/18,117.42,117.42,117.42,117.42,117.42,103.09,98,3.82,14,25.1,462.12,52.79,0,0,0,0,0,0,0,0,0,0,52.51,0,0,54.9,0,358.03,171.86,157.54,0,0,0,0,0,80,0,0,0,40.52,0,0,114.97,204.5,82.73,23.54,96.18,90.8,0,73.98,12.78,0,0,0,0,0,0,38.46,0,173.7,91.81,0,109.18,0,0,0,86.85,85.57,11.41,0,55.91,187.11,612.06
12/14/18,117.42,117.42,117.42,117.42,117.42,103.09,98,3.82,14,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,54.9,0,358.03,171.86,157.54,0,0,0,0,0,80,0,0,0,40.52,0,0,114.97,204.5,82.73,23.54,96.18,90.8,0,73.98,12.78,0,0,0,0,0,0,38.46,0,173.7,91.81,0,109.18,0,0,0,86.85,85.57,11.41,0,55.91,187.11,615.24
12/15/18,71.65,88.09,50.51,31.71,118.04,55.23,52.5,2.05,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,82.73,23.54,96.18,90.8,0,73.98,12.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611.95
12/16/18,71.65,71.65,71.65,88.09,50.51,55.23,52.5,2.05,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,82.73,23.54,96.18,90.8,0,73.98,12.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611.88
12/17/18,71.65,71.65,71.65,71.65,71.65,55.23,52.5,2.05,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,82.73,23.54,96.18,90.8,0,73.98,12.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618.76
12/18/18,71.65,71.65,71.65,71.65,71.65,55.23,52.5,2.05,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,82.73,23.54,96.18,90.8,0,73.98,12.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627.44
12/19/18,71.65,71.65,71.65,71.65,71.65,55.23,52.5,2.05,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,82.73,23.54,96.18,90.8,0,73.98,12.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610.87
12/20/18,71.65,71.65,71.65,71.65,71.65,55.23,52.5,2.05,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,82.73,23.54,96.18,90.8,0,73.98,12.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622.91
12/21/18,71.65,71.65,71.65,71.65,71.65,92.05,87.5,3.41,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,82.73,23.54,96.18,90.8,0,73.98,12.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.77
12/22/18,71.65,71.65,71.65,71.65,71.65,92.05,87.5,3.41,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,82.73,23.54,96.18,90.8,0,73.98,12.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.74
12/23/18,71.65,71.65,71.65,71.65,71.65,92.05,87.5,3.41,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,82.73,23.54,96.18,90.8,0,73.98,12.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.12
12/24/18,71.65,71.65,71.65,71.65,71.65,92.05,87.5,3.41,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,82.73,23.54,96.18,90.8,0,73.98,12.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.36
12/25/18,71.65,71.65,71.65,71.65,71.65,92.05,87.5,3.41,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,82.73,23.54,96.18,90.8,0,73.98,12.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.28
12/26/18,71.65,71.65,71.65,71.65,71.65,92.05,87.5,3.41,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,82.73,23.54,96.18,90.8,0,73.98,12.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.64
12/27/18,71.65,71.65,71.65,71.65,71.65,92.05,87.5,3.41,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,82.73,23.54,96.18,90.8,0,73.98,12.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.49
12/28/18,71.65,71.65,71.65,71.65,71.65,92.05,87.5,3.41,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,82.73,23.54,96.18,90.8,0,73.98,12.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611.98
12/29/18,71.65,71.65,71.65,71.65,71.65,92.05,87.5,3.41,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,82.73,23.54,96.18,90.8,0,73.98,12.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614.72
12/30/18,71.65,71.65,71.65,71.65,71.65,92.05,87.5,3.41,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,82.73,23.54,96.18,90.8,0,73.98,12.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614.72
12/31/18,71.65,71.65,71.65,71.65,71.65,92.05,87.5,3.41,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,82.73,23.54,96.18,90.8,0,73.98,12.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.14
1/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.48
1/2/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.03
1/3/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.27
1/4/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623.46
1/5/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610.91
1/6/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.23
1/7/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.06
1/8/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618.37
1/9/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.01
1/10/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618.32
1/11/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.25
1/12/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.79
1/13/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.7
1/14/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.42
1/15/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.17
1/16/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.59
1/17/19,39.8,48.94,28.06,17.62,65.58,36.82,35,1.36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.4
1/18/19,39.8,39.8,39.8,48.94,28.06,36.82,35,1.36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.6
1/19/19,79.61,97.88,56.12,35.24,131.16,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.86
1/20/19,79.61,79.61,79.61,97.88,56.12,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.54
1/21/19,42.08,68.57,89.87,61.82,137.66,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.65
1/22/19,42.08,42.08,42.08,68.57,89.87,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.44
1/23/19,42.08,42.08,42.08,42.08,42.08,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.8
1/24/19,42.08,42.08,42.08,42.08,42.08,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398.59
1/25/19,42.08,42.08,42.08,42.08,42.08,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398.43
1/26/19,42.08,42.08,42.08,42.08,42.08,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398.91
1/27/19,42.08,42.08,42.08,42.08,42.08,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,0,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398.5
1/28/19,42.08,42.08,42.08,42.08,42.08,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,50,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.27
1/29/19,31.69,160.56,44.37,35.92,127.46,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,50,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.62
1/30/19,11.66,59.1,16.33,13.22,46.92,40.65,38.65,1.51,5.52,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,18.4,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.8
1/31/19,31.69,160.56,44.37,35.92,127.46,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,50,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.65
2/1/19,31.69,31.69,31.69,160.56,44.37,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,50,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.17
2/2/19,31.69,31.69,31.69,31.69,31.69,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,50,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.65
2/3/19,31.69,31.69,31.69,31.69,31.69,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,130,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.24
2/4/19,31.69,31.69,31.69,31.69,31.69,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,130,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.22
2/5/19,31.69,31.69,31.69,31.69,31.69,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,130,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.36
2/6/19,31.69,31.69,31.69,31.69,31.69,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,250,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.16
2/7/19,31.69,31.69,31.69,31.69,31.69,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,250,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.01
2/8/19,37.24,188.66,52.13,42.2,149.77,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,0,0,358.03,171.86,157.54,0,0,0,0,0,250,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.25
2/9/19,37.24,37.24,37.24,188.66,52.13,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,28.9,0,71.39,23.8,62.32,0,0,0,0,0,250,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.04
2/10/19,37.24,37.24,37.24,37.24,37.24,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,28.9,0,358.03,171.86,157.54,0,0,0,0,0,250,0,0,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.47
2/11/19,37.24,37.24,37.24,37.24,37.24,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,28.9,0,358.03,171.86,157.54,0,0,0,0,0,37.5,50,162.5,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.59
2/12/19,42.78,216.76,59.89,48.49,172.08,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,28.9,0,358.03,171.86,157.54,0,0,0,0,0,37.5,50,162.5,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.01
2/13/19,42.78,42.78,42.78,216.76,59.89,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,11.19,0,11.48,0,34.72,0,24.39,67.43,50.79,0,0,0,0,0,15,20,65,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.38
2/14/19,52.82,138.08,114.91,55.6,149.2,104.44,99.29,3.87,14.18,0,0,0,0,0,0,0,0,0,0,0,0,21.16,0,21.71,0,65.66,0,46.13,127.52,96.05,0,0,0,0,0,14.18,18.91,61.46,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.97
2/15/19,56.9,148.73,123.77,59.89,160.71,121.5,115.5,4.5,16.5,0,0,0,0,0,0,0,0,0,0,0,0,22.38,0,22.96,0,69.44,0,48.78,134.86,101.58,0,0,0,0,0,15,20,65,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.55
2/16/19,56.9,56.9,56.9,148.73,123.77,121.5,115.5,4.5,16.5,0,0,0,0,0,0,0,0,0,0,0,0,22.38,52.51,0,0,69.44,0,358.03,171.86,157.54,0,0,0,0,0,15,20,65,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.82
2/17/19,56.9,56.9,56.9,56.9,56.9,121.5,115.5,4.5,16.5,0,0,0,0,0,0,0,0,0,0,0,0,22.38,52.51,0,0,69.44,0,358.03,171.86,157.54,0,0,0,0,0,15,20,65,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.88
2/18/19,56.9,56.9,56.9,56.9,56.9,121.5,115.5,4.5,16.5,0,0,0,0,0,0,0,0,0,0,0,0,22.38,52.51,0,0,69.44,0,358.03,171.86,157.54,0,0,0,0,0,15,20,65,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.6
2/19/19,56.11,146.66,122.06,59.06,158.48,119.81,113.9,4.44,16.27,0,0,0,0,0,0,0,0,0,0,0,0,22.07,0,22.64,0,68.48,0,48.1,132.99,100.17,0,0,0,0,0,14.79,19.72,64.1,0,40.52,0,0,114.97,204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.62
2/20/19,56.46,147.59,122.83,59.43,159.48,120.57,114.62,4.47,16.37,0,0,0,0,0,0,0,0,0,0,0,0,33.32,0,34.17,0,103.37,0,72.61,200.75,151.2,0,0,0,0,0,14.89,19.85,64.5,0,0,9.88,11.68,133.88,291.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.31
